text,score,sentiment 
aww thanks guy wishing wicked weekend emo_pos travel safe x,2.829719042613379,2
thank emo_pos,1.2380590092427857,1
welcome twitter world agaain sir emo_pos,2.278601978485012,2
doli siregar retweeted tweet gt many thanks cheer ninh emo_pos inspire,3.1281204768089848,2
welcometweet thanks following emo_pos via,2.007882367061525,2
emo_pos shoe box size shop gem make geekiest geek cry wallet,3.182296922377664,2
turning fair meant lot people came emo_pos,2.4745682994275686,2
early bird gone already da nice emo_pos,2.48584742886536,2
request medium person covering rally please rotate camera emo_pos,2.8459718913964585,2
omg suck least see one direction emo_pos,2.4669398181297053,2
driving tomorrow still wanted come emo_pos,2.2890978987496853,2
fback emo_pos,1.1756413257609415,1
eek got go red suitcase beijing china festival science come emo_pos,3.1590836757394336,2
visit blog thanks,1.6870859123817172,1
awesome emo_pos,1.1783804127710722,1
twitter meni tebrik etdi emo_pos congratulation follower,2.4676407810994143,2
tomorrow back school,1.7041693838433218,1
someone bring amp sunshine bob love forever emo_pos,2.636785008159651,2
rod tame embracing inner actor aplomb emo_pos congratulation mate,2.869316692114184,2
nt matter pay bill always foreveralone,2.388521614813348,2
last day work time real summer job school start three week mysummer happy,3.5319491681656725,2
happyfriday anything related needed help give u call emo_pos,2.6842330110700647,2
hahahaha way p must wear ah school uniform,2.625054443847956,2
thank evil emo_pos,1.4460234438466997,1
oww choo chweet love u emo_pos,2.00146787521348,2
test emo_pos,1.1438570318201535,1
bless emo_pos shorthaired one look lot like oscar emo_pos,2.6524630590179363,2
every dog day emo_pos ca nt stress enough,2.648355367528377,2
thank omg realized video aww cute congrats,2.609081105433249,2
worth fifth harmony nt judge emo_pos,2.2444212902175518,2
kik denerivery506 kik kiksexting facetime kikmenow talk housemusic kikkomansabor emo_pos,2.775298224667363,2
nt look like killer emo_pos henessydiaries,2.1966748061793044,2
glad enjoyed journey nice day emo_pos,2.2538499030366803,2
band great thank coming lovely see emo_pos,2.444474204791532,2
someone plz convo w bc never sleep emo_pos,2.496477056847291,2
took hour,1.408647998953751,1
vault expanding,1.414213562373095,1
well mean ur vinny know emo_pos u dont money hahahahaha repay ur debt,3.1080644988513235,2
keep smiling life beautiful thing much smile emo_pos,2.7032914637304817,2
evet emo_pos,1.1269357505587645,1
agree emo_pos phone wifi lifestyle qatarday,2.28386953104044,2
always welcome dear emo_pos good afternoon emo_pos,2.339054563021881,2
emo_pos stay perfect girly,1.8010242190327008,1
fback emo_pos,1.1756413257609415,1
follow amp follow u back emo_pos,1.762644965227542,1
brilliant said india nt innovate thank introducing emo_pos,2.6223607178805795,2
follow facebook emo_pos,1.470768822320263,1
yes course lovely talked volunteering maybe even time getting job emo_pos,3.1574086653470776,2
done emo_pos,1.1800989384807306,1
saran drama genre romance comedy emo_pos,2.2932459435148007,2
looking fun snapchat leanneriner19 snapchat kiksexting porno selfies l4l weloveyounamjoon kiksexting emo_pos,2.869935059913804,2
nt worry r still emo_pos,1.8135164953930696,1
homey emo_pos,1.1269357505587645,1
absolutely amazing time kenya emotional roller coaster experience glad emo_pos,2.9922367467730897,2
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823,2
make happy emo_pos,1.5583437845720014,1
thank emo_pos,1.2380590092427857,1
funny aspect najam sethi confession ad still,2.6213639028493105,2
happy birthday pricelessantique takesonetoknowone emo_pos,2.0055890919266868,2
hey working emo_pos,1.5439510140829011,1
need extra ucount point make worth tweet fun emo_pos,2.8437595538383187,2
okay ji emo_pos,1.4955487965637326,1
hello emo_pos get youth job opportunity follow gt gt,2.555860437083276,2
love book big credit turkish literature favourite book name red emo_pos,2.904382719097104,2
knew give crap lol need burn p,2.4041923002617027,2
hi hope great time full happiness emo_pos love,2.6646491410905955,2
love emo_pos,1.2447133319073662,1
trusting favourite airline deliver always emo_posemo_pos good luck,2.76652731592148,2
could fun sexy girl two sexy girl emo_pos,2.105871390118093,2
ah thank reason right emo_pos,2.053309978116908,2
follow amp follow u back emo_pos,1.762644965227542,1
hello emo_pos playing yello race,2.048014770867898,2
gail emo_pos,1.1269357505587645,1
hello emo_pos xx,1.5480343301458857,1
cool emo_pos,1.1756413257609415,1
thank much kind word sure pas team emo_pos,2.680612432881414,2
nice connect yael emo_pos,1.782464585597891,1
first driving lesson month let see still shit emo_pos,2.832932596081473,2
en mi manos holding hand emo_pos,2.293064069333985,2
true emo_pos,1.1617323187628157,1
manager job tell friend two prettiest girl emo_pos emo_pos emo_pos emo_pos emo_pos emo_pos emo_pos,2.7898247194114782,2
thank wonderful reader like rose make worthwhile lovely weekend emo_pos,2.973078083974793,2
fback emo_pos,1.1756413257609415,1
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823,2
u cant change people feel u dnt try live ur life happy emo_pos,3.1748999560210733,2
said ideal type weekly idol make love pose gt lt tell meet nt worry emo_pos,3.688785536675839,2
thanks going take time create shortlist emo_pos much appreciated,2.79627377284452,2
great part awesome dominion family emo_pos,2.2694788368633563,2
really excited picnic tmrw emo_pos,2.046822573050213,2
nobody emo_pos like emo_pos emo_pos,1.6154204493544009,1
jummamubarak every one emo_pos take shower wear good shalwarkameez itter offer jummaprayer,3.2883174421497965,2
back camera af point display enabled company car emo_pos,2.839500230154976,2
follow amp follow u back emo_pos,1.762644965227542,1
breaking new emo_pos,1.4763942419585112,1
woot cool peep emo_pos,1.8010192506591889,1
hey tweeps join flipkartfashionfriday folow win emo_pos,2.4774925962499865,2
ohh got p,1.393811265415316,1
teaser upcoming airecs release acid mouse ep august including red robin amp rough control remixes emo_pos,3.874093129511404,2
mypapamypride ourdaughtersourpride love n encourage changing life everyone emo_pos,2.625516316126957,2
happy friday thanks recent rts amp faves emo_pos,2.5862247975862784,2
toss lady emo_pos,1.5066430458908768,1
emo_pos,1.0,1
look library book store first anyway emo_pos,2.4893630459129064,2
mr2 climbed give cuddle emo_pos,2.0434742166990145,2
jilla decent opening amp review emo_pos,2.2500426877397715,2
headlining emo_pos,1.1269357505587645,1
jumma mubarik emo_pos stay happy blessed emo_pos,2.30340793756505,2
spent half hour total this.emo_pos,2.281698950246639,2
great news congratz guy emo_pos,2.0254514078795625,2
good night emo_pos,1.5528336590886642,1
atleast honest still get bitch tho emo_pos,2.4638470123212937,2
thanks contribution kind comment emo_pos,2.0027437471519134,2
earth yuppiiee emo_pos alienthought happyalien,2.060806778809998,2
like emo_pos,1.2341896065310132,1
follow amp follow u back emo_pos,1.762644965227542,1
love tell every crowd loudest loudest fan world nt emo_pos x,2.5408867528362213,2
ah memory emo_pos,1.5138715670997998,1
hi gary particular attraction mind travel date pas q onto supprt team emo_pos thanks ellie,3.56146275775718,2
fback emo_pos,1.1756413257609415,1
call savage god p,1.7144789951196793,1
junior p,1.0,1
thanks emo_pos,1.2651372398130718,1
cleanse scam ridden body vyapam going renamed idea,2.794430751325649,2
pleased hear emo_pos sarah,1.809526926834908,1
hello hello emo_pos wave couch,1.7875243274775732,1
thanks team retweet emo_pos,1.8018842191395648,1
okay emo_pos,1.1746796820800158,1
ohh well wondering x,1.7078647285647053,1
completely dodged explanation opportunity explanation thanks proving point grow emo_pos,2.6365994226628464,2
bag job sanza emo_pos,1.7934028730702742,1
thank emo_pos,1.2380590092427857,1
check place available emo_pos coloured aggregate work tend fade,2.839278760357812,2
sore yaa slr som emo_pos,2.063029753837604,2
thanks sharing article emo_pos,1.7780214322473096,1
honoured,1.0,1
im following hehehe emo_pos,1.789663995762427,1
least view hill emo_pos,1.8166110687591348,1
everyone else.emo_pos xx,1.8242910735108453,1
thank kind finished working little explorer book btw next year emo_pos,3.168507604791913,2
national bird wayanadan forest emo_pos wayanad photo srijith v visit website,3.0304518637324787,2
whispered today day four time week still lying bed laying pokemon emo_pos,3.260875706716598,2
emo_pos,1.0,1
follow amp follow u back emo_pos,1.762644965227542,1
flipkartfashionfriday hey dazzle urself double flared red black dress emo_pos,3.016282756995839,2
thanks shout guy emo_pos,1.7741082748335817,1
last hour channel got view incredible thanks much emo_pos,2.8227774693479817,2
browse funny fact bored emo_pos,2.0612515978513017,2
hey would help share project becoming female tour manager emo_pos,3.0096908647201253,2
wo nt delve emo_pos,1.769310567841644,1
thank muchh emo_pos see u tmr maybe,2.2112380409801142,2
well interesting back holiday emo_pos,2.0492738242553488,2
also gl tonight show,1.9789866970657009,1
u always count alice make u feel better ur ill emo_pos emo_posemo_pos,3.0117491094049518,2
sore litey p,1.4097208760234532,1
goodbye twitter long time emo_pos goodbye manuella,2.0676399078139256,2
maine abhi tak ye movie nhi dekhi promos se hi knew best movie till date emo_pos,3.6708264702162814,2
welcomed look forward welcoming xpax neutral lovely friday emo_pos,2.8201251563304472,2
fback emo_pos,1.1756413257609415,1
thanks lisa emo_pos,1.421327352702466,1
thanks appreciate emo_pos,1.4953685494634128,1
welcome aboard matt thanks feedback emo_pos,2.234459864790656,2
blog story institution france emo_pos,2.0585544320174494,2
ff follow nc guy emo_pos,2.023993202243796,2
solo cheese overload pizza mcfloat hot fudge sandae amp munchkins atm emo_pos,3.3152174241371064,2
oh hey granny,1.6869774887433906,1
cant wait get baller g lil faded chain emo_pos everybody ought know,3.131387150089452,2
hi jay nt received yet please email event team event sort emo_pos,2.9819247362913632,2
hi hope great time full happiness emo_pos love,2.6646491410905955,2
follow amp follow u back emo_pos,1.762644965227542,1
breakfast champion emo_pos,1.504374736591584,1
might like emo_pos,1.5237799832119825,1
need job get letter work place saying work letter parent approving emo_pos,2.7816406335432995,2
unique emo_pos,1.1327061306770725,1
sent try make sure catch emo_pos,2.2950524255490574,2
nt affaraid emo_pos,1.4489773424877541,1
dearslim play role billy hope would liked play role another character emo_pos,2.7943605778168643,2
sad see become lab place take ovh nothing ovh support suck much emo_pos,3.0862369438592583,2
lovely black amp red maxi dress emo_pos flipkartfashionfriday,2.653628989046283,2
follow bunch acc hope follow back emo_pos,2.2233096040516247,2
really way guy emo_pos,1.8398692516544481,1
hey fun today emo_pos wish could sprit love yous,2.7988790199469817,2
day til start work getting quite excited emo_pos,2.6503143667762488,2
guy great last night emo_pos,2.0900745735110418,2
hi would like concert let know city country start working thanks emo_pos,3.3315220462618167,2
yes big yes finally got home severe rain thanks emo_pos,2.767741674814272,2
love miss hammies thank emo_pos,1.986070758467924,1
good even better see around emo_pos yep way live freedom pistol good move,3.3082950522324266,2
find quite cool unlocked bemeapp emo_pos thumb u beme figured bemecode proudtobeme,3.1822061407072564,2
see get first round emo_pos,2.0202917453284246,2
good thanks anyway emo_pos,1.7891015787677031,1
keep calm stay kepo emo_pos,2.0462702145126777,2
haha almost certainly true name emo_pos,2.2961023435425187,2
appreciate follow emo_pos heard botanical soap emo_pos,2.3083562432568634,2
look emo_pos,1.1986416900906451,1
follow amp follow u back emo_pos,1.762644965227542,1
thanks hope great friday morning far emo_pos,2.4854918052535258,2
luckily one many emo_pos,1.7788464447461512,1
hahahaha remember clearly p,1.7273328362426663,1
oh get second quote tweet maybe could please louis dm emo_pos please,3.1342322747341727,2
heiyo visit website free coin ball pool thanks,2.7704327860299074,2
dudaftie emo_pos breaktym,1.504374736591584,1
fatal dangerous term health emo_pos nt understand everyone outraged xd,2.9884813622687285,2
almost view watch muna waiting na magstart ang twitter party emo_pos salute,3.3289888119058872,2
