text,score 
haha japan emo_neg sorry love,-2.017339623448469
emo_neg,-1.0
noo random person class emo_neg,-2.0550013238535945
young outlive gt emo_neg,-1.7777154555098198
going xrays dental monday check spine nothing though apart pain relief emo_neg,-3.3113509620527797
popol day emo_neg,-1.4546784007554672
stomach killing emo_neg,-1.5089290427059283
aww poor frog emo_neg,-1.7908137035760086
three favourite picture took brad emo_neg miss tour much,-2.813651762507349
looking gen.ad better price negotiable emo_neg someone help emo_neg huhuhuhuhu bbmadeinmanila findavip,-3.3398435722846576
photo boyirl emo_neg,-1.4929596553470137
yass still dont get paid til august emo_neg lol still got hella clothes though,-3.4286762041587933
much emo_neg,-1.1974365560482512
fan since early june last year emo_neg really hate get upset parent,-3.309144162772985
miss laine emo_neg,-1.4330331821791935
ahh get done hope okay emo_neg,-2.2806449385119616
tired emo_neg,-1.1621431235363473
bad sleep difficiency emo_neg,-1.766650377437628
customer year internet near speed slow emo_neg,-2.484339720911361
want escape please emo_neg,-1.7127774138870948
yeah guy nt b mean rapist feeling emo_posemo_posemo_pos like committed crime anything,-3.1989670950766858
bachpan ki yaadein missing old day emo_neg,-2.4558805504204013
sadly emo_neg flying finnair heathrow time co norwegian expensive,-2.8333898453057733
car battery expensive emo_neg hope get new life,-2.650433366619469
please nt ask upvotes emo_neg,-1.9691235897335018
lucky emo_neg,-1.1362291530473738
eat rest well emo_neg tired,-2.069149798562359
fan dog keeno emo_neg,-1.7937468667417897
whatthefuck r sick grotty attention seeker morality keep fern away emo_neg,-3.0037516042336727
mimi cute name feel weird use name emo_neg,-2.344069487837672
mum left went bali work emo_neg shes one talk,-2.8238945958898776
wan na go emo_neg,-1.841429394913963
ca nt ever listen emo_neg,-1.9995546333772718
back life emo_neg,-1.5292042101759693
loving someone way much emo_neg whyy,-2.2574541252450695
said fall asleep early today yesterday really hungry emo_neg,-2.851962737889142
much editing little time emo_neg,-2.0154374817173224
pleasee emo_neg,-1.117606391946805
brb lowbat emo_neg otwolgrandtrailer,-1.7972554385007478
getting back funk emo_neg ugh suck,-2.259659647980602
app nt working emo_neg wewanticecream,-1.9793245542760427
sweat look omg emo_neg,-1.7741313103666205
please nt ask upvotes emo_neg,-1.9691235897335018
aww thought today emo_neg,-1.823730519856332
eugh emo_neg good weather,-1.7693203867101681
sara still speak occasionally think izzy left twitter emo_neg,-2.8161452910152627
bored sa dorm emo_neg,-1.7958978683648512
omg emo_neg,-1.168866291395102
still one week ffs emo_neg,-2.0294274401730727
stream awful lately choppy terrible point staying wait yt video anyway emo_neg,-3.339519864689716
hi paul good hear emo_neg dm information happened contacted u,-2.8317524728179824
aw switch emo_neg,-1.4957155004694709
wanted stay till infinite win already emo_neg,-2.501903339824506
follow already emo_neg,-1.5330131936881994
ca nt sleep work hour emo_neg,-2.2775735613278174
hi way home cayton bay kid great time home time emo_neg emma jen darcey connor olivia xx,-3.71680039108144
nt spoke age emo_neg,-1.710278560658739
still ca nt believe ripped nail emo_neg,-2.3813777017799005
sorry closest door emo_neg,-1.767682634514684
biggest blue bottle ever come room room emo_neg roommateexperience,-2.5450538835890306
cute emo_neg,-1.1582475500071892
yup think got ta avoid bb ic really hope repack emo_neg,-3.1302530761338248
please pick u want make happy bc today sick emo_neg,-2.843932174910668
nt know emo_neg,-1.5453892203903066
could please te member autofollowback emo_neg thanks,-2.415847405239523
thats bc im v asian im girl emo_neg,-2.2565578211316066
emo_neg sad puppy eye,-1.766622627282139
fra nobody want give hard nowdays plea pick emo_neg,-2.8290889966127097
tried sadly code attached try sign emo_neg,-2.490893065051723
oh conversation going well emo_neg,-2.0400378654666813
wish would beat home numb mouth dentist visit emo_neg,-2.821541388221096
good emo_neg,-1.1828730158638563
please nt ask upvotes emo_neg,-1.9691235897335018
hey remember typa weather emo_neg,-2.0595799338764897
miss soo muchh emo_neg,-1.7474340407782918
iam fat emo_neg,-1.4994159433245433
want back emo_neg,-1.5531071639289393
really one annoyed youtube got rid music tab loved tab emo_neg,-2.761563738731045
get uca email today ca nt even get onto track day emo_neg,-3.0614829351510178
miss u bigtime emo_neg,-1.4330331821791935
another rumor emo_neg zayniscomingbackonjuly26,-1.7979879303531832
woman gave warmest greeting w chin tickle even think wrong girl emo_neg,-3.1583339794798606
emo_neg sad zikra lusi hasya,-2.01627643072413
trying long dylan solo dm emo_neg,-2.2861368737464627
want chicken nugget emo_neg,-1.75020069415463
som lu emo_neg,-1.4939797476624552
city emo_neg,-1.1395645382038984
please fra choose time emo_neg,-1.998288227767264
going olympic stadium tonight rain emo_neg,-2.264277661973309
didnt see millie guinea pig emo_neg,-2.2554014650591867
lewis song never hear emo_neg,-2.0404685795237048
ur la emo_neg,-1.5120574027870253
ano emo_neg,-1.1124152732025274
someone watch paper town emo_neg,-2.0645661760747256
security wo nt let u say wait website say entry camping emo_posemo_pos,-3.041151393473062
thankyou sa treat kanina sorry sa breakdown bc sir mag emo_neg,-2.895702601561022
hatee time apart emo_neg,-1.7576226223037543
emo_neg,-1.0
least lease posted without looking back written hurry finish lunch emo_neg,-3.1628494111215173
first attempt sizing unsuccessful amp lil earlobe hurt emo_neg,-2.8250814998532663
shame rock city worked emo_neg,-2.0508315324294695
worst news day emo_neg,-1.797719282517552
sad today girl day goodbye stage emo_neg,-2.484371104364722
yes sue bit dreary nt emo_neg,-2.198926696664406
noo nt online u tweeting fan emo_neg,-2.2321878172168637
denise miss emo_neg,-1.4330331821791935
really like handle murielle image missing many opportunity emo_neg,-2.801297210023629
euuww lunch like real construction worker emo_neg,-2.460963032660125
done please emo_neg,-1.5015656062437934
hate emo_neg,-1.1663193026836343
dylan pls emo_neg,-1.498649730174059
ate ca nt dm po emo_neg,-2.1946985369665617
really need please emo_neg begging,-2.000204179722653
also kath earlier never responded emo_neg,-2.265784060323564
didnt get finish chopped emo_neg,-2.017997140233387
nothing bored ca nt sleep emo_neg wbu,-2.4077454919615207
yes hahah pero may activity kme tom cram week next week emo_neg,-3.145391040297495
emo_neg hope something hold interest soon,-2.2631167890411272
isco close emo_neg,-1.5047272912687482
unfortunately curious english onboard announcement said trespasser fr clandestins emo_neg,-3.021216940389592
emo_neg love ya,-1.500027365643638
muller sold quite obvious though still hope emo_neg mufc,-2.809650905173833
sad want hair colour back emo_neg,-2.252935981850957
stu mean wan na sleep emo_neg,-2.2389414889636776
moviee buddyy emo_neg,-1.4939797476624552
srsly emo_neg,-1.1248589694285935
feelgoodfriday way camp new forest raining emo_neg,-2.470495824043173
forgot wake babysit stayed late w jacob last night im tired emo_neg,-3.1563249971002665
guy add kik opixer805 kik kikme talk lesbian oralsex video sexual emo_neg,-3.1144725027680087
wan na watch paper town sadly one go w emo_neg,-2.8399705216688123
wan na cuddle pillow emo_neg,-2.0026833462905373
wo nt made fool like ask make another one emo_neg,-2.952414174447781
yo stop bragging everybody got skrillah travel emo_neg,-2.6524260308123506
ca nt sleep emo_neg,-1.821830707910473
pretty sure drowned ice cream emo_neg,-2.276119296618181
done ya gue report emo_neg,-2.048937596160941
care much ha ha ha ha ha damn question emo_posemo_pos,-1.6733872236871201
bad good parent also proud today bc guy thank x noticed please emo_neg,-3.3019238226281384
yet emo_neg find eventually,-1.7822006750146109
gran funeral today emo_neg going hard,-2.252905892460771
must make visit north west long session miss kitty year plus emo_neg,-3.2869817933392427
follow forgot followback unfollowed emo_neg,-2.0355667456065203
im always never ever notice emo_neg,-2.2962974703092516
im tempted stream screenshot sjkaos emo_neg,-2.2493203625455522
r u angry feeling disappointed mm srry emo_neg,-2.2713702994256173
liked video stuffy nose emo_neg bo2,-2.27766705428456
wish honma would win emo_neg,-2.027492972119684
yeh real madrid walay bhi bohat wailay hain preseason friendly pe itna shor machaya hua hai mein samjha cup final hai emo_neg,-4.414281666214937
would still waiting email emo_neg check photo,-2.48524022596803
serious note reply dm sent haha cause actually kinda serious emo_neg,-2.8752985439734933
isco emo_neg,-1.1248589694285935
love emo_neg,-1.1967623394691758
yes sirkay wali pyaaz daal made daal got onion vinegar emo_neg,-2.826977095815822
watch cooking tutorial emo_neg thing planned summer,-2.4671859872544024
middle soho ice cream emo_neg,-2.0453405390466886
great right feeling wobbly want go home ca nt emo_neg,-2.948744808420262
hmm thought well go turn server ciao emo_neg,-2.644562862303843
sadly show masaan emo_neg watch muv come hd,-2.6553511542690806
idea ure saying emo_neg,-1.8020262534853473
hate day emo_neg,-1.5361510465842243
beast next week emo_neg,-1.7793346674140382
ate whole pizza emo_neg idk feel,-2.280512541948274
work emo_neg,-1.1805936327499422
hayst emo_neg,-1.1124152732025274
miss cr feel like going back ca nt emo_neg,-2.769238297763797
hnn look fluffy emo_neg,-1.7798136635248312
miss u bad emo_neg,-1.534180234574361
wan na watch emo_neg maybe comeback show korea japan wan na visit country,-3.158112038859631
saad emo_neg,-1.1215854085596515
want emo_neg,-1.2067072842175617
ice cream available emo_neg,-1.8109513822843284
sorry could schedule change emo_neg,-2.0478007861869987
wow right done school short internet decides act like bitch emo_neg,-3.1608218829043593
nobody care optimisation emo_neg,-1.7962989843298391
please nt ask upvotes emo_neg,-1.9691235897335018
rain emo_neg,-1.1508755459724427
want follow emo_neg,-1.5514530122319306
sonii kahaa u tweet u make lonely emo_neg,-2.256616296670385
full shaved emo_neg,-1.4987176932110247
welcome aw emo_neg go back next month rn tryna get healthy,-3.144592625100667
dont get ur hope v high bc might real tho emo_neg,-3.0230950933152236
emo_posemo_pos okay,-1.4131077056017125
emo_neg least freezing outside right,-2.0465617273716212
know fml emo_neg,-1.474182837057743
ohh suck emo_neg hand jacket way warm making sleepy,-2.8508221095351898
stop cyber bullying emo_neg,-1.78351613335588
isco emo_neg,-1.1248589694285935
already miss old emo_neg,-1.7944625735459812
never talk racial issue emo_neg,-2.040196738669541
house scary af night emo_neg,-2.060913193060968
need holiday emo_neg,-1.505768779272158
irene emo_neg,-1.117606391946805
miss living hall emo_pos,-1.9317676698370758
ca nt open emo_neg stockholm,-1.952736439575271
life remember one time year ago changed avi lost follower lool emo_neg,-3.290476281359249
thanks bunch emo_neg hope get training among hopefully find something,-2.974917609163642
far away emo_neg,-1.5178761571103951
plan looking like girl issue may stop play emo_neg,-2.8560278474842793
hungry emo_neg,-1.1379530600628665
sob really sweet busier next week onwards idk find time ol anymore emo_neg,-3.4328824133488642
sure pure coincidence done nothing play imac since apple music launched gt emo_neg,-3.4602714238789716
wish gram lived nearer emo_neg going travel see,-2.6267061813824224
nt play song emo_neg,-1.7738135001296182
sorry always changing layout emo_neg,-2.011414147224483
fuuck jesus gt emo_neg,-1.7755120891654756
team gishwhes excluded unless find someone else emo_neg,-2.6611474026089392
c looked happy banana sock emo_neg,-2.054687818857146
upset something wrong emo_neg,-1.8111112041820527
angelica really pulled going college idaho card emo_neg hate,-2.8155304103704806
hand hurt emo_neg got sick movement lmao,-2.468213531363018
ugh emo_neg thought,-1.5235338840981942
fine emo_neg,-1.1301360051737124
frou nt bad thing neither vaccine good thing emo_neg learn get much information,-3.172819807499942
want armor piece better legendary emo_neg,-2.238291418560886
cash emo_neg forgot take bank card much effort trip,-2.830754220909291
difference emo_neg,-1.117606391946805
miss dog emo_neg,-1.4880923650884403
miss bestfriend emo_neg,-1.4678664110223827
nt emo_neg try catch,-1.7444479987284225
nat deactivate emo_neg,-1.4953476863508202
feel heart brake emo_neg tea morning make grumpy rest day hahaha x,-3.1523909489372075
